,realSum_wd,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat,realSum_we,city,distance,metro_distance,biz_type,booking_days
16794,523.53,Entire home/apt,4.0,False,10.0,60.0,1,-0.16749,51.49347,521.88,london,3.2,0.4,multi,any day
16795,992.97,Entire home/apt,5.0,False,10.0,100.0,2,-0.11759,51.512640000000005,1453.47,london,0.8,0.3,biz,any day
16796,126.77,Private room,3.0,False,8.0,100.0,1,-0.0832799999999999,51.52809,,london,3.8,0.4,biz,weekdays only
16797,602.32,Entire home/apt,6.0,False,10.0,100.0,3,-0.08503,51.52847,628.9,london,3.7,0.3,one,any day
16798,388.06,Entire home/apt,3.0,False,10.0,75.0,1,-0.07221,51.49934,380.07,london,4.0,0.6,multi,any day
16799,346.43,Entire home/apt,2.0,False,8.0,90.0,0,-0.17729,51.49363,,london,3.8,0.2,biz,weekdays only
16800,200.38,Private room,2.0,False,10.0,96.0,1,-0.10231,51.54056,,london,4.0,0.6,multi,weekdays only
16801,129.12,Private room,2.0,False,10.0,100.0,1,-0.2056,51.53039,128.88,london,6.0,0.4,one,any day
16802,323.15,Entire home/apt,3.0,False,9.0,93.0,0,-0.08323,51.52388,,london,3.5,0.3,biz,weekdays only
16803,281.76,Private room,3.0,False,10.0,80.0,1,-0.11855,51.53346,306.92,london,2.9,0.5,biz,any day
16804,178.51,Private room,3.0,False,10.0,100.0,1,-0.02068,51.52682,203.67,london,7.7,0.3,biz,any day
16805,407.35,Entire home/apt,4.0,False,9.0,93.0,1,-0.18822,51.47841,445.92,london,5.4,0.5,biz,any day
16806,497.9,Entire home/apt,4.0,True,9.0,100.0,1,-0.13539,51.51273,,london,0.7,0.3,one,weekdays only
16807,271.41,Entire home/apt,2.0,False,8.0,60.0,0,-0.168,51.49306,,london,3.3,0.4,biz,weekdays only
16808,271.41,Entire home/apt,2.0,False,6.0,67.0,0,-0.16664,51.49292,270.7,london,3.2,0.5,biz,any day
16809,90.55,Private room,2.0,False,10.0,100.0,1,-0.05046,51.45814,,london,7.7,4.5,multi,weekdays only
16810,992.97,Entire home/apt,5.0,False,10.0,100.0,2,-0.1192,51.51267,1453.47,london,0.8,0.4,biz,any day
16811,228.84,Private room,4.0,True,10.0,99.0,1,-0.14519,51.54267,241.07,london,4.0,0.4,multi,any day
16812,168.16,Private room,4.0,False,9.0,93.0,1,-0.11749,51.52513,167.69,london,2.0,0.5,one,any day
16813,362.19,Entire home/apt,6.0,False,7.0,80.0,2,-0.0135,51.46781,360.78,london,9.1,3.8,biz,any day
16814,264.82,Entire home/apt,4.0,True,10.0,93.0,1,-0.1824,51.5459,328.56,london,5.7,0.2,multi,any day
16815,120.89,Private room,4.0,False,8.0,80.0,1,-0.04988,51.43914,104.42,london,9.4,5.2,multi,any day
16816,788.59,Entire home/apt,5.0,False,10.0,100.0,2,-0.13342,51.51183,659.71,london,0.6,0.2,one,any day
16817,142.29,Private room,2.0,False,7.0,87.0,1,-0.02076,51.46435,142.29,london,8.9,4.3,multi,any day
16818,724.15,Entire home/apt,5.0,False,10.0,100.0,3,-0.14051,51.51962,,london,1.5,0.4,biz,weekdays only
16819,96.9,Private room,2.0,False,9.0,86.0,1,-0.00825,51.48874,,london,8.6,1.6,biz,weekdays only
16820,678.76,Entire home/apt,6.0,False,8.0,70.0,2,-0.0962399999999999,51.50222,,london,2.3,0.3,biz,weekdays only
16821,568.69,Entire home/apt,6.0,False,6.0,60.0,2,-0.1404099999999999,51.53637,567.04,london,3.2,0.3,multi,any day
16822,171.92,Private room,2.0,False,9.0,93.0,1,-0.13602,51.45995,,london,5.4,0.2,multi,weekdays only
16823,219.67,Private room,2.0,False,10.0,93.0,1,-0.0797799999999999,51.53091,348.08,london,4.2,0.8,one,any day
16824,126.53,Private room,2.0,False,10.0,80.0,1,-0.10311,51.46552,,london,5.1,0.9,multi,weekdays only
16825,144.88,Private room,2.0,False,9.0,100.0,1,-0.21155,51.49243,159.22,london,6.1,0.3,biz,any day
16826,568.92,Entire home/apt,4.0,False,8.0,80.0,2,-0.0067,51.47195,567.04,london,9.3,3.3,biz,any day
16827,323.15,Entire home/apt,2.0,False,10.0,100.0,0,-0.17784,51.51272,322.21,london,3.5,0.2,biz,any day
16828,575.27,Entire home/apt,4.0,False,6.0,80.0,1,-0.13765,51.51634,575.51,london,1.1,0.3,biz,any day
16829,210.96,Entire home/apt,2.0,False,8.0,80.0,1,-0.02665,51.51066,210.96,london,7.0,1.0,multi,any day
16830,464.03,Entire home/apt,6.0,False,10.0,100.0,2,-0.07882,51.55149,464.5,london,5.9,1.9,multi,any day
16831,543.05,Entire home/apt,4.0,False,10.0,20.0,2,-0.15403,51.44251,568.22,london,7.6,0.1,one,any day
16832,178.74,Private room,2.0,False,10.0,100.0,1,-0.1367799999999999,51.56282,,london,6.1,0.3,multi,weekdays only
16833,222.72,Private room,2.0,False,7.0,87.0,1,-0.1364,51.5629,258.0,london,6.1,0.3,multi,any day
16834,219.9,Entire home/apt,2.0,False,2.0,20.0,1,-0.0812799999999999,51.47728,231.9,london,4.7,2.1,one,any day
16835,162.75,Private room,2.0,False,10.0,100.0,1,-0.20164,51.44425,162.52,london,8.8,0.4,one,any day
16836,1098.8,Entire home/apt,4.0,False,9.0,90.0,2,-0.13674,51.5184,1095.51,london,1.3,0.3,one,any day
16837,217.08,Entire home/apt,6.0,True,10.0,100.0,1,0.07932,51.49682,216.37,london,14.4,4.7,multi,any day
16838,253.53,Entire home/apt,2.0,False,10.0,100.0,1,-0.11619,51.4488,,london,6.7,1.5,one,weekdays only
16839,501.66,Entire home/apt,4.0,False,7.0,80.0,1,-0.09846,51.50126,500.01,london,2.2,0.4,biz,any day
16840,284.58,Private room,3.0,False,7.0,80.0,1,-0.05676,51.5286,283.64,london,5.4,0.2,multi,any day
16841,142.29,Private room,2.0,False,9.0,98.0,1,-0.07774,51.55222,142.29,london,6.0,2.0,multi,any day
16842,361.96,Entire home/apt,2.0,True,10.0,100.0,1,-0.17729,51.557190000000006,371.13,london,6.4,0.1,biz,any day
16843,153.11,Private room,2.0,False,9.0,80.0,1,-0.16347,51.42934,150.05,london,9.1,0.4,biz,any day
16844,629.6,Entire home/apt,3.0,False,10.0,100.0,1,-0.17894,51.48921,704.86,london,4.2,0.7,multi,any day
16845,146.05,Private room,2.0,False,10.0,100.0,1,-0.2023299999999999,51.52451,146.99,london,5.5,0.4,one,any day
16846,676.17,Entire home/apt,4.0,True,10.0,100.0,1,-0.1146799999999999,51.51878,725.56,london,1.5,0.3,biz,any day
16847,214.73,Private room,2.0,False,9.0,92.0,1,-0.20414,51.49294,,london,5.6,0.3,multi,weekdays only
16848,263.88,Entire home/apt,2.0,False,9.0,80.0,0,-0.23339,51.49979,289.99,london,7.4,0.5,biz,any day
16849,210.73,Entire home/apt,2.0,False,10.0,100.0,1,-0.05722,51.54087,208.85,london,6.1,1.5,one,any day
16850,630.78,Entire home/apt,3.0,False,10.0,95.0,1,-0.16772,51.48855,,london,3.6,0.7,multi,weekdays only
16851,100.9,Private room,2.0,False,10.0,100.0,1,-0.07826,51.47563,108.19,london,5.0,2.4,multi,any day
16852,142.29,Private room,2.0,False,10.0,100.0,1,-0.11739,51.46357,,london,5.0,0.2,one,weekdays only
16853,90.55,Private room,2.0,False,8.0,80.0,1,-0.00984,51.4994,,london,8.2,0.8,biz,weekdays only
16854,232.84,Entire home/apt,4.0,False,8.0,80.0,1,-0.0655,51.48539,283.4,london,5.0,1.4,biz,any day
16855,116.42,Private room,2.0,False,10.0,100.0,1,-0.03533,51.48047,116.18,london,7.1,2.2,multi,any day
16856,120.18,Private room,2.0,False,10.0,100.0,1,-0.05212,51.52307,132.65,london,5.5,0.4,biz,any day
16857,255.89,Entire home/apt,5.0,False,8.0,84.0,0,-0.08698,51.524840000000005,,london,3.4,0.1,biz,weekdays only
16858,64.68,Private room,2.0,False,6.0,100.0,1,-0.0372199999999999,51.44278,54.33,london,9.6,5.8,one,any day
16859,471.79,Entire home/apt,4.0,False,10.0,100.0,1,-0.16837,51.49212,470.38,london,3.4,0.4,multi,any day
16860,311.39,Entire home/apt,4.0,False,8.0,80.0,1,-0.01444,51.49729,408.52,london,7.9,0.8,multi,any day
16861,284.58,Entire home/apt,3.0,False,10.0,100.0,1,-0.18814,51.5491,283.4,london,6.2,0.3,multi,any day
16862,267.88,Entire home/apt,2.0,False,10.0,100.0,0,-0.23684,51.4928,,london,7.8,0.2,biz,weekdays only
16863,167.69,Private room,2.0,False,10.0,100.0,1,-0.1798799999999999,51.5252,,london,4.1,0.3,biz,weekdays only
16864,501.42,Entire home/apt,6.0,False,10.0,97.0,1,-0.1180799999999999,51.52826,,london,2.3,0.5,multi,weekdays only
16865,191.21,Private room,2.0,False,10.0,100.0,1,-0.11052,51.53264,190.74,london,3.0,0.3,multi,any day
16866,267.88,Entire home/apt,2.0,False,9.0,70.0,0,-0.23674,51.49199,,london,7.8,0.3,biz,weekdays only
16867,267.88,Entire home/apt,2.0,False,9.0,60.0,0,-0.23658,51.49329,266.94,london,7.8,0.1,biz,any day
16868,267.88,Entire home/apt,2.0,False,10.0,80.0,0,-0.23793,51.49291,289.05,london,7.9,0.2,biz,any day
16869,267.88,Entire home/apt,2.0,False,10.0,100.0,0,-0.2369,51.49341,,london,7.8,0.1,biz,weekdays only
16870,185.09,Private room,2.0,False,10.0,100.0,1,-0.06445,51.53382,184.15,london,5.2,1.0,multi,any day
16871,107.48,Private room,2.0,False,5.0,60.0,1,-0.11148,51.48303,135.94,london,3.0,0.1,one,any day
16872,146.05,Private room,3.0,False,10.0,100.0,1,-0.06409,51.52548,168.63,london,4.8,0.6,multi,any day
16873,267.88,Entire home/apt,2.0,False,8.0,100.0,0,-0.23606,51.49182,289.05,london,7.8,0.3,biz,any day
16874,418.64,Entire home/apt,2.0,False,10.0,100.0,1,-0.17848,51.48475,552.93,london,4.4,1.1,biz,any day
16875,129.12,Private room,2.0,False,10.0,100.0,1,-0.12896,51.42134,,london,9.7,2.6,multi,weekdays only
16876,139.47,Private room,2.0,False,9.0,87.0,1,-0.1102799999999999,51.46049,139.23,london,5.5,0.4,biz,any day
16877,860.32,Entire home/apt,5.0,False,10.0,100.0,2,-0.1351,51.51494,,london,0.9,0.3,multi,weekdays only
16878,853.03,Entire home/apt,4.0,False,10.0,100.0,2,-0.08718,51.54344,914.89,london,4.8,1.3,biz,any day
16879,708.39,Entire home/apt,6.0,True,10.0,100.0,2,-0.12107,51.53906,706.04,london,3.4,1.0,biz,any day
16880,303.86,Entire home/apt,2.0,False,10.0,100.0,1,-0.13021,51.44007,302.69,london,7.6,1.5,one,any day
16881,154.05,Private room,2.0,False,10.0,100.0,1,-0.07639,51.55123,179.92,london,5.9,2.1,multi,any day
16882,840.1,Entire home/apt,4.0,False,10.0,100.0,2,-0.17318,51.49379,837.51,london,3.6,0.1,multi,any day
16883,920.53,Entire home/apt,4.0,True,10.0,100.0,2,-0.15329,51.53954,917.47,london,3.9,0.5,multi,any day
16884,142.05,Private room,2.0,False,10.0,100.0,1,-0.0772,51.47962,141.82,london,4.7,2.2,one,any day
16885,543.05,Entire home/apt,2.0,False,10.0,100.0,1,-0.15925,51.46245,541.41,london,5.6,1.4,one,any day
16886,174.98,Private room,2.0,False,10.0,93.0,2,-0.18016,51.525090000000006,,london,4.1,0.3,biz,weekdays only
16887,844.33,Entire home/apt,6.0,False,8.0,100.0,2,-0.1867,51.49455,,london,4.4,0.3,biz,weekdays only
16888,122.77,Private room,2.0,False,8.0,100.0,1,-0.02427,51.5382,137.82,london,7.9,1.2,one,any day
16889,417.7,Entire home/apt,2.0,False,10.0,100.0,1,-0.14903,51.48095,416.05,london,3.4,1.4,multi,any day
16890,147.46,Private room,2.0,False,10.0,100.0,1,-0.0836,51.57388,176.63,london,7.9,0.9,one,any day
16891,277.99,Entire home/apt,4.0,False,10.0,100.0,0,-0.18306,51.47817,276.82,london,5.1,0.9,one,any day
16892,100.9,Private room,2.0,False,10.0,100.0,1,-0.08573,51.52473,126.3,london,3.4,0.2,biz,any day
16893,142.29,Private room,2.0,False,10.0,100.0,1,-0.09233,51.48214,141.82,london,3.8,1.2,multi,any day
16894,168.16,Private room,2.0,False,10.0,100.0,1,-0.18081,51.45418,167.69,london,7.1,2.1,one,any day
16895,361.96,Entire home/apt,4.0,False,10.0,100.0,1,-0.05872,51.53226,,london,5.5,0.6,multi,weekdays only
16896,319.39,Entire home/apt,2.0,False,10.0,100.0,1,-0.0063,51.50636,318.21,london,8.4,0.9,one,any day
16897,180.86,Private room,2.0,False,8.0,60.0,1,-0.1788,51.482490000000006,180.39,london,4.6,1.1,one,any day
16898,464.03,Entire home/apt,4.0,False,10.0,100.0,1,-0.10211,51.4664,533.64,london,5.0,1.0,biz,any day
16899,180.86,Private room,2.0,False,10.0,100.0,1,-0.1860099999999999,51.48735,194.5,london,4.7,0.7,one,any day
16900,255.89,Private room,4.0,False,10.0,100.0,1,-0.11595,51.53689,281.05,london,3.3,0.9,biz,any day
16901,178.51,Private room,3.0,False,10.0,100.0,1,-0.11588,51.53635,203.67,london,3.2,0.8,biz,any day
16902,178.51,Private room,3.0,False,10.0,100.0,1,-0.11623,51.53509,203.67,london,3.1,0.8,biz,any day
16903,162.99,Private room,2.0,False,10.0,100.0,1,-0.11696,51.53195,141.82,london,2.7,0.5,multi,any day
16904,228.84,Private room,2.0,True,10.0,100.0,1,-0.08082,51.53766,228.13,london,4.6,1.4,multi,any day
16905,420.28,Entire home/apt,4.0,False,10.0,97.0,1,-0.11099,51.52706,418.87,london,2.4,0.6,one,any day
16906,194.03,Private room,2.0,False,10.0,88.0,1,-0.15771,51.44396,206.26,london,7.5,0.4,one,any day
16907,136.88,Private room,2.0,False,9.0,94.0,1,-0.08713,51.46606,134.06,london,5.5,2.0,biz,any day
16908,142.05,Private room,2.0,True,10.0,93.0,1,-0.23108,51.49063,141.82,london,7.5,0.5,multi,any day
16909,568.69,Private room,2.0,False,10.0,94.0,1,-0.096,51.501000000000005,566.81,london,2.3,0.2,biz,any day
16910,120.18,Private room,2.0,True,10.0,94.0,1,-0.02479,51.53201,127.71,london,7.6,0.5,biz,any day
16911,301.04,Private room,3.0,False,10.0,96.0,1,-0.12378,51.45084,311.86,london,6.4,1.4,multi,any day
16912,288.34,Private room,2.0,False,9.0,92.0,1,-0.12252,51.44773,298.93,london,6.8,1.7,multi,any day
16913,128.18,Private room,2.0,True,10.0,97.0,1,-0.02412,51.532140000000005,128.18,london,7.7,0.5,biz,any day
16914,152.4,Private room,2.0,True,10.0,98.0,1,0.005,51.489,162.52,london,9.5,1.3,one,any day
16915,129.12,Private room,2.0,False,10.0,100.0,1,-0.14811,51.5581,136.64,london,5.7,0.7,one,any day
16916,297.28,Private room,2.0,True,9.0,92.0,1,-0.23091,51.49488,296.34,london,7.3,0.4,multi,any day
16917,137.12,Private room,2.0,False,10.0,94.0,1,-0.1307299999999999,51.54817,136.64,london,4.4,0.7,biz,any day
16918,562.34,Entire home/apt,6.0,False,9.0,96.0,2,-0.01929,51.49828,,london,7.6,0.6,biz,weekdays only
16919,202.97,Private room,2.0,False,9.0,90.0,1,-0.14038,51.53772,206.03,london,3.4,0.2,biz,any day
16920,137.12,Private room,2.0,False,8.0,95.0,1,-0.12405,51.45437,136.88,london,6.0,1.1,one,any day
16921,465.44,Entire home/apt,6.0,False,9.0,93.0,2,-0.02,51.49888,502.6,london,7.5,0.5,biz,any day
16922,224.84,Private room,3.0,True,10.0,93.0,1,-0.00799,51.49374,,london,8.5,1.1,multi,weekdays only
16923,129.12,Private room,2.0,False,6.0,60.0,1,-0.05092,51.43824,128.88,london,9.4,5.2,one,any day
16924,349.02,Entire home/apt,2.0,False,8.0,72.0,1,-0.16801,51.49139,348.08,london,3.4,0.5,one,any day
16925,187.45,Private room,2.0,False,10.0,95.0,1,-0.2371599999999999,51.4914,192.15,london,7.8,0.3,biz,any day
16926,222.25,Private room,2.0,False,10.0,100.0,1,-0.03795,51.50272,222.49,london,6.3,1.0,multi,any day
16927,387.83,Entire home/apt,2.0,False,9.0,93.0,1,-0.06372,51.53115,386.65,london,5.1,0.7,multi,any day
16928,413.7,Entire home/apt,3.0,False,10.0,96.0,1,-0.09174,51.50185,,london,2.6,0.1,biz,weekdays only
16929,206.73,Private room,2.0,True,10.0,99.0,1,-0.06567,51.44381,206.26,london,8.4,4.0,multi,any day
16930,279.17,Private room,4.0,False,8.0,81.0,1,-0.10984,51.52739,278.23,london,2.5,0.6,biz,any day
16931,1292.83,Private room,2.0,False,9.0,97.0,1,-0.06452,51.52925,1288.6,london,5.0,0.7,multi,any day
16932,166.75,Private room,4.0,False,8.0,82.0,1,-0.059,51.528,166.28,london,5.2,0.3,biz,any day
16933,166.75,Private room,4.0,False,8.0,78.0,1,-0.059,51.528,166.28,london,5.2,0.3,biz,any day
16934,202.97,Private room,3.0,False,7.0,79.0,1,-0.059,51.528,202.5,london,5.2,0.3,biz,any day
16935,439.57,Private room,4.0,False,10.0,100.0,1,-0.12032,51.45899,438.16,london,5.5,0.6,biz,any day
16936,206.73,Private room,2.0,False,10.0,100.0,1,-0.12315,51.46264,193.33,london,5.1,0.5,one,any day
16937,137.12,Private room,2.0,True,10.0,96.0,1,-0.20451,51.54897,136.64,london,7.0,0.2,multi,any day
16938,2643.52,Entire home/apt,4.0,False,10.0,97.0,2,-0.08059,51.52612,2635.29,london,3.8,0.5,multi,any day
16939,199.21,Private room,2.0,False,9.0,94.0,1,-0.00498,51.50581,198.5,london,8.5,0.8,multi,any day
16940,413.7,Entire home/apt,4.0,False,10.0,98.0,2,-0.07368,51.54729,413.93,london,5.7,2.2,one,any day
16941,193.8,Private room,2.0,False,10.0,100.0,1,-0.03142,51.46533,193.33,london,8.2,3.9,one,any day
16942,465.44,Entire home/apt,5.0,False,9.0,70.0,3,0.01217,51.46212,463.79,london,11.0,4.3,one,any day
16943,262.47,Private room,2.0,False,10.0,97.0,1,-0.0695,51.54706,265.29,london,5.9,2.4,biz,any day
16944,491.31,Entire home/apt,2.0,True,10.0,99.0,1,-0.07692,51.55113,,london,5.9,2.0,multi,weekdays only
16945,255.89,Entire home/apt,2.0,False,9.0,81.0,0,-0.19259,51.55166,255.18,london,6.6,0.5,multi,any day
16946,99.01,Private room,2.0,True,10.0,98.0,1,-0.07429,51.55209,110.54,london,6.1,2.2,multi,any day
16947,476.96,Entire home/apt,4.0,False,9.0,92.0,1,-0.1061599999999999,51.46119,475.55,london,5.5,0.6,multi,any day
16948,294.69,Shared room,5.0,False,9.0,90.0,1,-0.02415,51.5306,319.39,london,7.6,0.4,one,any day
16949,232.84,Private room,2.0,True,10.0,97.0,0,-0.12097,51.4574,231.9,london,5.7,0.7,multi,any day
16950,266.23,Private room,2.0,True,10.0,99.0,1,-0.08684,51.53304,268.12,london,3.9,0.8,multi,any day
16951,309.04,Entire home/apt,2.0,False,9.0,87.0,1,-0.16634,51.49307,318.21,london,3.2,0.5,multi,any day
16952,213.32,Private room,2.0,False,10.0,97.0,1,-0.1668099999999999,51.42296,212.61,london,9.9,0.5,biz,any day
16953,206.73,Private room,2.0,False,10.0,93.0,1,-0.1666,51.42245,206.03,london,9.9,0.6,biz,any day
16954,206.73,Private room,2.0,False,10.0,93.0,1,-0.16535,51.42182,206.03,london,10.0,0.7,biz,any day
16955,171.69,Private room,2.0,False,10.0,98.0,1,-0.09838,51.4644,171.45,london,5.3,1.2,one,any day
16956,213.32,Private room,2.0,False,10.0,96.0,1,-0.24485,51.49805,,london,8.2,0.3,multi,weekdays only
16957,323.15,Private room,2.0,False,10.0,98.0,1,-0.245,51.498000000000005,322.44,london,8.2,0.3,multi,any day
16958,240.6,Private room,2.0,False,10.0,96.0,1,-0.0601,51.53323,226.72,london,5.4,0.7,multi,any day
16959,280.58,Entire home/apt,2.0,False,8.0,77.0,1,-0.16737,51.49343,279.64,london,3.2,0.5,multi,any day
16960,368.54,Entire home/apt,4.0,False,9.0,100.0,1,-0.07517,51.54256,408.52,london,5.3,2.0,multi,any day
16961,194.03,Private room,2.0,False,10.0,100.0,1,-0.04651,51.44124,193.33,london,9.3,5.3,one,any day
16962,154.99,Private room,2.0,False,9.0,91.0,1,-0.1049,51.52482,180.39,london,2.4,0.5,multi,any day
16963,239.19,Private room,2.0,True,10.0,93.0,1,-0.13534,51.46323,238.48,london,5.0,0.3,biz,any day
16964,188.86,Private room,2.0,False,10.0,98.0,1,-0.06134,51.52729,188.15,london,5.1,0.4,multi,any day
16965,100.9,Private room,2.0,False,9.0,83.0,1,-0.15181,51.44525,108.19,london,7.2,0.3,one,any day
16966,116.42,Private room,2.0,False,10.0,100.0,1,-0.22713,51.4547,116.42,london,9.1,1.2,one,any day
16967,286.93,Entire home/apt,4.0,False,9.0,91.0,1,-0.11664,51.46085,288.58,london,5.3,0.2,multi,any day
16968,242.01,Entire home/apt,2.0,False,10.0,98.0,1,-0.02988,51.4686,240.83,london,8.1,3.6,one,any day
16969,277.99,Private room,2.0,True,10.0,98.0,1,-0.16689,51.49902,276.82,london,2.9,0.5,one,any day
16970,142.05,Shared room,2.0,False,9.0,87.0,1,-0.02204,51.49609,167.45,london,7.4,0.9,one,any day
16971,543.05,Private room,2.0,True,9.0,98.0,1,-0.14557,51.54294,541.41,london,4.1,0.4,multi,any day
16972,168.16,Private room,3.0,False,8.0,83.0,1,-0.11004,51.52592,168.16,london,2.3,0.7,biz,any day
16973,368.54,Private room,2.0,False,9.0,91.0,1,-0.0819999999999999,51.532,341.49,london,4.1,0.8,biz,any day
16974,144.64,Private room,2.0,False,10.0,100.0,1,-0.02383,51.53232,147.23,london,7.7,0.6,one,any day
16975,217.08,Private room,2.0,False,10.0,99.0,1,-0.13471,51.46292,229.31,london,5.1,0.3,biz,any day
16976,199.21,Private room,4.0,True,10.0,97.0,1,-0.2142099999999999,51.46617,,london,7.6,0.4,biz,weekdays only
16977,168.16,Private room,2.0,False,10.0,95.0,1,-0.0771299999999999,51.53963,167.69,london,4.9,1.7,multi,any day
16978,193.8,Private room,2.0,False,8.0,89.0,1,-0.11659,51.52888,198.5,london,2.4,0.5,biz,any day
16979,672.17,Entire home/apt,6.0,True,9.0,92.0,3,-0.13526,51.46269,670.05,london,5.1,0.2,biz,any day
16980,142.29,Private room,2.0,False,10.0,97.0,1,-0.0372,51.50364,142.29,london,6.3,1.1,one,any day
16981,336.32,Private room,2.0,False,10.0,97.0,1,-0.08357,51.54038,335.14,london,4.7,1.6,multi,any day
16982,160.16,Private room,2.0,True,10.0,99.0,1,-0.04456,51.46688,167.69,london,7.4,3.5,one,any day
16983,333.5,Entire home/apt,2.0,True,10.0,99.0,1,-0.09196,51.52732,409.7,london,3.2,0.4,multi,any day
16984,239.19,Entire home/apt,2.0,True,10.0,96.0,1,-0.1224799999999999,51.45708,251.18,london,5.7,0.8,one,any day
16985,186.03,Private room,2.0,True,10.0,98.0,1,-0.09177,51.46986,185.56,london,4.9,1.8,one,any day
16986,219.9,Private room,2.0,True,10.0,99.0,1,-0.0708299999999999,51.54946,219.9,london,6.0,2.4,one,any day
16987,152.64,Private room,2.0,False,10.0,93.0,1,-0.06873,51.42602,152.17,london,10.0,5.2,multi,any day
16988,245.54,Private room,2.0,False,10.0,100.0,1,-0.08391,51.47798,244.83,london,4.5,1.9,multi,any day
16989,245.54,Private room,2.0,False,10.0,95.0,1,-0.11362,51.52675,,london,2.3,0.8,biz,weekdays only
16990,93.13,Private room,2.0,False,9.0,91.0,1,-0.22943,51.46201,,london,8.8,1.3,one,weekdays only
16991,180.86,Private room,2.0,False,10.0,98.0,1,-0.14679,51.44742,180.39,london,6.9,0.6,one,any day
16992,391.59,Private room,2.0,True,10.0,99.0,1,-0.11141,51.52842,570.8,london,2.5,0.5,multi,any day
16993,297.28,Private room,2.0,False,10.0,96.0,1,-0.13001,51.45893,322.21,london,5.5,0.6,multi,any day
16994,192.62,Private room,2.0,False,10.0,94.0,1,-0.0985,51.4699,191.91,london,4.7,1.4,one,any day
16995,245.54,Private room,2.0,False,10.0,90.0,1,-0.08247,51.47961,244.83,london,4.5,1.9,multi,any day
16996,152.64,Private room,2.0,True,10.0,98.0,1,-0.1294799999999999,51.46714,154.75,london,4.6,0.2,multi,any day
16997,191.68,Private room,2.0,False,7.0,81.0,1,-0.094,51.523,,london,2.8,0.4,one,weekdays only
16998,333.5,Entire home/apt,4.0,False,8.0,86.0,1,-0.081,51.53539,338.67,london,4.4,1.1,multi,any day
16999,120.18,Private room,2.0,False,10.0,83.0,1,-0.02414,51.52641,119.95,london,7.5,0.1,multi,any day
17000,146.29,Private room,2.0,True,10.0,97.0,1,-0.13773,51.42638,154.52,london,9.1,1.8,multi,any day
17001,219.67,Private room,2.0,False,10.0,95.0,1,-0.1129,51.52857,219.2,london,2.5,0.6,biz,any day
17002,514.59,Entire home/apt,4.0,False,9.0,95.0,2,-0.05827,51.52696,512.95,london,5.2,0.2,one,any day
17003,116.42,Private room,2.0,False,9.0,93.0,1,-0.1991,51.54684,115.95,london,6.6,0.4,one,any day
17004,157.81,Private room,2.0,True,10.0,97.0,1,-0.15636,51.441790000000005,159.69,london,7.7,0.3,multi,any day
17005,193.8,Private room,2.0,False,10.0,96.0,1,-0.14338,51.54374,193.33,london,4.1,0.5,one,any day
